"Id","Title"
"64049","Radio button once selected and save are not possible to edit."
"64050","TA locators were added to the new elements."
"64053","Display of Stop Reason and Comment for Stopped Claim Files"
"64080","check query which goes under the Alle Notas on Inzicht's and paging - should be without charindex"
"64081","check query which goes under the Alle Notas on Inzicht's and paging - check whether is faster"
"64082","check query which goes under the Alle Notas on Inzicht's and paging - compare results"
"64083","Check fixed query for downloading excel with claims on Alle Notas"
"64084","Check results of fixed query for downloading excel with claims on Alle Notas"
"64095","Check if the problem still exists in sigrid"
"64101","UI - Verify Authorization Business account can Restore its own Retrocessions claim in Inzicht"
"64103","Check  if there is a bug with csp/report endpoint on TIMWebApiAuditBrowser.txt"
"64113","Check database"
"64123","Check that: when changing a line, only Enddate can be added"
"64126","Check permissions for excel endpoint"
"64128","Try to download excel of BA B with a token to BA A "
"64129","Check downloaded excel "
"64131","Verify One Time Password code"
"64135","Check that: when changing a line, only Enddate can be changed"
"64137","62868 Check removal of TIMCore tables in database"
"64138","31538 Correct Claim file without claimfile errors consisting of purely incorrect claims > remove the current BAD processing step"
"64139","31538 Claimfile blocked contract consisting of purely incorrect claims > still goes to BAD processing"
"64140","31538 Claimfile for BA with no UBO status consisting of purely incorrect claims > still goes to BAD processing"
"64141","31538 Claimfile: First Delivery with only incorrect claims "
"64143","Business Account details: UBO status for AGB presented in active contract (Practice)"
"64154","Business Account details: UBO status for AGB presented in stopped contract (Practice)"
"64155","Business Account details: UBO status for AGB presented in Blocked or Blocked - Phasing out contract (Practice)"
"64158","Inzicht - GDS - Send invoice via e-mail when claim is sent via paper (invalid tel.) with e-mail preference"
"64159","Inzicht - GDS - Send invoice via e-mail when claim is sent via paper with paper preference"
"64160","UI - Verify Authorization Business account B can not restore others BA Retrocessions claim in Inzicht"
"64167","DS+: Enable and disable AGB and NZA validator"
"64168","DS+: AGB and / or NZA- Validator settings are not present"
"64169","DS+: DS+ is NOT active: (checkboxes are unticked)"
"64170","DS+: DS+ is NOT active: (checkbox unticked AND checkbox ticked"
"64171","DS+: DS+ is NOT active: (checkbox ticked AND checkbox unticked)"
"64173","Inzicht - GDS - Send invoice via e-mail by adding tel and email when claim is sent via paper with paper preference"
"64184","TIM: Rules: Acquisition: Layout"
"64185","TIM: Rules: Acquisition: Use of filters"
"64186","TIM: Rules: Acquisition: Check setting how many lines are shown per page"
"64187","TIM: Rules: Acquisition: Check page numbering"
"64188","TIM: Rules: Acquisition: Check sorting acquisition grid"
"64189","TIM: Rules: Acquisition: Check tooltips on main page"
"64190","TIM: Rules: Acquisition: Check no rules found; 'No data'"
"64191","TIM: Rules: Acquisition: Edit an existing acquistion rule"
"64192","TIM: Rules: Acquisition: Add new rule: Check screen 'Add new rule'"
"64193","TIM: Rules: Acquisition: Add new rule: Add and delete a customer specific rule to new rule"
"64194","TIM: Rules: Acquisition: Overrides: Add and delete a customer specific override to a rule"
"64195","TIM: Rules: Acquisition: Overrides: Search contract / participant: Add and remove contract / participant"
"64196","TIM: Rules: Acquisition: Overrides: Edit Override followup"
"64197","TIM: Rules: Acquisition: Overridable is disabled for an override when checkbox 'Ovr?' is not ticked in an acquistion rule"
"64198","TIM: Rules: Acquisition: Check if changes values in the 'Edit rule override' modal are saved and shown on the main page"
"64199","TIM: Rules: Acquisition: Reversible rejection is disabled for an override when checkbox 'Rev?' is not ticked in an acquistion rule"
"64200","TIM: Rules: Acquisition: Ignore when warranted is disabled for an override when checkbox 'Ign?' is not ticked in an acquistion rule"
"64201","TIM: Rules: Acquisition: Add new rule: Create and approve a pending new rule"
"64202","TIM: Rules: Acquisition: Approve deletion of a rule"
"64203","TIM: Rules: Acquisition: Reject deletion of a rule"
"64204","TIM: Rules: Acquisition: Overrides: Add a customer specific override to a rule (4 eyes check) : Accept"
"64205","TIM: Rules: Acquisition: Overrides: Delete a customer specific override to a rule (4 eyes check) : Accept"
"64206","TIM: Rules: Acquisition: Overrides: Add a customer specific override to a rule (4 eyes check) : Reject"
"64207","TIM: Rules: Acquisition: Overrides: Delete a customer specific override to a rule (4 eyes check) Reject"
"64213","Business Account details: UBO status for AGB presented in active contract (Practitioner (LH))"
"64218","Verify if Payment page resports browser error to new api TIMWebApiAuditBrowser successfully"
"64219","Daily Settlement Overview – “View” button opens wrong tab and incorrect number of settlements shown"
"64224","Business Account details - Add contract - AP (Farmaceutische hulp) - Yearly cost subscription fee Pharmacom"
"64225","Check security & validation procces correct by the new api TIMWebApiAuditBrowser"
"64228","Upload IM001 and IM002 with delivery date a month later"
"64229","Have 2 settlements for 2 IM001 files, send one settlement, add correction to Im001 included in that settlement"
"64233","Try to download excel for different BA in different tabs "
"64248","Check  toaster after confirmation of stopping a claim file by a user without CanSkipChangeApproval rights - Dutch"
"64253","Check New Maintenance Page view in TIM UI"
"64255","Check Agent selects some PDPs and regeneration file paths are generated"
"64257","Check if CMIB e-mail with a Word doc attachment is processed correctly"
"64258","Check if CMIB e-mail with a PDF doc attachment is processed correctly"
"64259","Check if CMIB e-mail with a JPG file attachment is processed correctly"
"64260","Check if CMIB e-mail with an image embedded is processed correctly"
"64261","Check if CMIB e-mail with a link embedded is processed correctly"
"64262","Check if CMIB e-mail with an agenda embedded is processed correctly"
"64278","Verify if the MZ-1129 rule works as formalized in the LCB Excell"
"64279","Verify if the MZ-1134 rule works as formalized in the LCB Excell"
"64281","Verify if the MZ-1136 rule works as formalized in the LCB Excell"
"64282","Verify if the MZ-1141 rule works as formalized in the LCB Excell"
"64283","Verify if the MZ-1142 rule works as formalized in the LCB Excell"
"64284","Verify if the MZ-1143 rule works as formalized in the LCB Excell"
"64303","Claim Search in TIM UI"
"64304","Invoice API – Payment Page (Rekening)"
"64305","InD Document Downloader – Digital Claim Sent to Bailiff"
"64307","Check if claim is correctly validated after the COVEnricher request and policies are correct"
"64309","Ledger Connector - Enable Ledger Connector setting for Business Account"
"64316","[Inzicht] Claim details: Make note"
"64317","[Inzicht] Claim details: Ask question about this claim"
"64318","Matching regressien - betalingen afdeling"
"64321","[Inzicht] Claimfile details: Verify 'Early pay' button and modal"
"64339","check redirections between timui and timui2"
"64340","check approval types dropdown"
"64341","check changing new - history"
"64342","check sorting of each column"
"64343","check filtering"
"64344","check rule edit modal"
"64345","check ircr edit modal"
"64346","check add rule modal"
"64347","check add ircr modal"
"64348","check automatische incasso filter"
"64360","'Filters' Drop down menu: Show filters"
"64361","'Filters' Drop down menu: Show filters"
"64362","Validate that full migration chain produces correct PM35+ reports"
"64363","Validate that RenderingService processes all scripts without errors"
"64364","Validate that Script 04 removes DETAILED_HPIS section using correct RawFileId"
"64365","Validate that Script 03 generates new PM35+ report"
"64367"," AddComm - DocType - 20 - Debtor Invoice no Clearing"
"64368"," AddComm - DocType - 23 - Debtor Invoice after Clearing"
"64369","  AddComm - DocType - 40 - Invoice Email"
"64370"," AddComm - DocType - 43 - Invoice Email after Clearing"
"64371"," AddComm - DocType - 32 - Debtor Invoice no Clearing XML"
"64372"," AddComm - DocType - 34 - Debtor Invoice after Clearing XML"
"64373"," AddComm - DocType - 42 - Invoice Email no Clearing XML"
"64374"," AddComm - DocType - 44 - Invoice Email after Clearing XML"
"64375"," AddComm - DocType - 21 - Reminder 1 no Clearing"
"64376"," AddComm - DocType - 22 - Reminder 2 no Clearing"
"64377"," AddComm - DocType - 24 - Reminder 1 after Clearing"
"64378"," AddComm - DocType - 25 - Reminder 2 after Clearing"
"64379"," AddComm - DocType - 27 - Collection invoice"
"64380"," AddComm - DocType - 28 - Collection Invoice Reminder"
"64381"," AddComm - DocType - 50 - Payment Agreement Factoring (TIM)"
"64382"," AddComm - DocType - 51 - Payment Agreement Collection"
"64383"," AddComm - DocType - 26 - Invoice annex"
"64384"," AddComm - DocType - 36 - Invoice Annex XML"
"64385"," AddComm - DocType - 33 - Direct Debit Debtor Invoice no Clearing XML"
"64386"," AddComm - DocType - 45 - Direct Debit Invoice Email no Clearing XML"
"64387","DataB - DocType - 20 - Debtor Invoice no Clearing"
"64388","DataB - DocType - 23 - Debtor Invoice after Clearing"
"64389"," DataB - DocType - 40 - Invoice Email"
"64390","DataB - DocType - 43 - Invoice Email after Clearing"
"64391","DataB - DocType - 32 - Debtor Invoice no Clearing XML"
"64392","DataB -  DocType - 34 - Debtor Invoice after Clearing XML"
"64393","DataB - DocType - 42 - Invoice Email no Clearing XML"
"64394","DataB - DocType - 44 - Invoice Email after Clearing XML"
"64395","DataB - DocType - 21 - Reminder 1 no Clearing"
"64396","DataB - DocType - 22 - Reminder 2 no Clearing"
"64397","DataB - DocType - 24 - Reminder 1 after Clearing"
"64398","DataB - DocType - 25 - Reminder 2 after Clearing"
"64399","DataB - DocType - 27 - Collection invoice"
"64400","DataB - DocType - 28 - Collection Invoice Reminder"
